axis	program_type	gene_symbol	gene_id	annotation_status	chromosome	start	end	MHC_status	included_primary	exclusion_reason
F2	CORE	CNKSR2	22866	mapped	X	21392532	21672813	non_MHC	True	included_primary
F2	CORE	COL1A2	1278	mapped	7	94023873	94060544	non_MHC	True	included_primary
F2	CORE	COL2A1	1280	mapped	12	48366748	48398285	non_MHC	True	included_primary
F2	CORE	COL3A1	1281	mapped	2	189839099	189877472	non_MHC	True	included_primary
F2	CORE	COL4A1	1282	mapped	13	110801310	110959496	non_MHC	True	included_primary
F2	CORE	COL4A2	1284	mapped	13	110959631	111165374	non_MHC	True	included_primary
F2	CORE	COL4A3	1285	mapped	2	228029281	228179508	non_MHC	True	included_primary
F2	CORE	COL4A4	1286	mapped	2	227867427	228029275	non_MHC	True	included_primary
F2	CORE	COL4A5	1287	mapped	X	107683019	107940775	non_MHC	True	included_primary
F2	CORE	COL5A1	1289	mapped	9	137533651	137736689	non_MHC	True	included_primary
F2	CORE	COL5A2	1290	mapped	2	189896641	190044668	non_MHC	True	included_primary
F2	CORE	COL5A3	50509	mapped	19	10070237	10121147	non_MHC	True	included_primary
F2	CORE	COPS2	9318	mapped	15	49417471	49447854	non_MHC	True	included_primary
F2	CORE	COPS3	8533	mapped	17	17149938	17184617	non_MHC	True	included_primary
F2	CORE	COPS4	51138	mapped	4	83956239	83996971	non_MHC	True	included_primary
F2	CORE	COPS5	10987	mapped	8	67955314	67974562	non_MHC	True	included_primary
F2	CORE	COPS6	10980	mapped	7	99686583	99689823	non_MHC	True	included_primary
F2	CORE	COPS7A	50813	mapped	12	6833150	6841041	non_MHC	True	included_primary
F2	CORE	COPS7B	64708	mapped	2	232646388	232673958	non_MHC	True	included_primary
F2	CORE	COPS8	10920	mapped	2	237993870	238007489	non_MHC	True	included_primary
F2	CORE	CRK	1398	mapped	17	1324647	1359561	non_MHC	True	included_primary
F2	CORE	CSF2	1437	mapped	5	131409485	131411863	non_MHC	True	included_primary
F2	CORE	CSF2RA	NA	unmapped_to_NCBI37.3_gene_loc	NA	NA	NA	not_mapped	False	unmapped_to_NCBI37.3_gene_loc
F2	CORE	CSF2RB	1439	mapped	22	37309639	37336491	non_MHC	True	included_primary
F2	CORE	CSK	1445	mapped	15	75074425	75095539	non_MHC	True	included_primary
F2	CORE	CTNNA1	1495	mapped	5	138089075	138270723	non_MHC	True	included_primary
F2	CORE	CTNNB1	1499	mapped	3	41236401	41281939	non_MHC	True	included_primary
F2	CORE	CTNND1	1500	mapped	11	57520756	57586652	non_MHC	True	included_primary
F2	CORE	CTU1	90353	mapped	19	51600863	51611647	non_MHC	True	included_primary
F2	CORE	CTU2	348180	mapped	16	88772891	88781794	non_MHC	True	included_primary
F2	CORE	CUL3	8452	mapped	2	225334867	225450114	non_MHC	True	included_primary
F2	CORE	CUL4A	8451	mapped	13	113862507	113919392	non_MHC	True	included_primary
F2	CORE	CUL4B	8450	mapped	X	119658444	119709684	non_MHC	True	included_primary
F2	CORE	CYBA	1535	mapped	16	88709697	88717492	non_MHC	True	included_primary
F2	CORE	CYBB	1536	mapped	X	37639266	37672718	non_MHC	True	included_primary
F2	CORE	CYFIP1	23191	mapped	15	22892667	23003603	non_MHC	True	included_primary
F2	CORE	CYFIP2	26999	mapped	5	156693091	156822606	non_MHC	True	included_primary
F2	CORE	DAAM1	23002	mapped	14	59655329	59838123	non_MHC	True	included_primary
F2	CORE	DAB2IP	153090	mapped	9	124329162	124547809	non_MHC	True	included_primary
F2	CORE	DDB1	1642	mapped	11	61066919	61100691	non_MHC	True	included_primary
F2	CORE	DEF6	50619	mapped	6	35265595	35289548	non_MHC	True	included_primary
F2	CORE	DEPDC1B	55789	mapped	5	59892739	59995993	non_MHC	True	included_primary
F2	CORE	DIAPH1	1729	mapped	5	140894588	140998622	non_MHC	True	included_primary
F2	CORE	DIAPH3	81624	mapped	13	60239717	60738119	non_MHC	True	included_primary
F2	CORE	DLC1	10395	mapped	8	12940870	13373167	non_MHC	True	included_primary
F2	CORE	DLG1	1739	mapped	3	196769431	197026171	non_MHC	True	included_primary
F2	CORE	DLG2	1740	mapped	11	83166055	85338314	non_MHC	True	included_primary
F2	CORE	DLG3	1741	mapped	X	69664705	69725343	non_MHC	True	included_primary
F2	CORE	DLG4	1742	mapped	17	7093209	7123369	non_MHC	True	included_primary
F2	CORE	DOCK1	1793	mapped	10	128768965	129250780	non_MHC	True	included_primary
F2	CORE	DOCK10	55619	mapped	2	225629807	225907330	non_MHC	True	included_primary
F2	CORE	DOCK2	1794	mapped	5	169064251	169510386	non_MHC	True	included_primary
F2	CORE	DOCK3	1795	mapped	3	50712672	51421629	non_MHC	True	included_primary
F2	CORE	DOCK4	9732	mapped	7	111366164	111846462	non_MHC	True	included_primary
F2	CORE	DSG2	1829	mapped	18	29078027	29128814	non_MHC	True	included_primary
F2	CORE	DUS2	54920	mapped	16	68056847	68113226	non_MHC	True	included_primary
F2	CORE	DUSP1	1843	mapped	5	172195093	172198203	non_MHC	True	included_primary
F2	CORE	DUSP10	11221	mapped	1	221874764	221916204	non_MHC	True	included_primary
F2	CORE	DUSP16	80824	mapped	12	12626216	12715773	non_MHC	True	included_primary
F2	CORE	DUSP2	1844	mapped	2	96808908	96811206	non_MHC	True	included_primary
F2	CORE	DUSP4	1846	mapped	8	29190579	29208267	non_MHC	True	included_primary
F2	CORE	DUSP5	1847	mapped	10	112257625	112271302	non_MHC	True	included_primary
F2	CORE	DUSP6	1848	mapped	12	89741837	89746296	non_MHC	True	included_primary
F2	CORE	DUSP7	1849	mapped	3	52082935	52090461	non_MHC	True	included_primary
F2	CORE	DUSP8	1850	mapped	11	1575281	1593150	non_MHC	True	included_primary
F2	CORE	DUSP9	1852	mapped	X	152907897	152916781	non_MHC	True	included_primary
F2	CORE	ECT2	1894	mapped	3	172468425	172539264	non_MHC	True	included_primary
F2	CORE	EGF	1950	mapped	4	110834040	110934118	non_MHC	True	included_primary
F2	CORE	EGFR	1956	mapped	7	55086678	55279262	non_MHC	True	included_primary
F2	CORE	ELL	8178	mapped	19	18553473	18632937	non_MHC	True	included_primary
F2	CORE	EMD	2010	mapped	X	153607597	153609883	non_MHC	True	included_primary
F2	CORE	EPGN	255324	mapped	4	75174187	75182520	non_MHC	True	included_primary
F2	CORE	EPHA2	1969	mapped	1	16450832	16482582	non_MHC	True	included_primary
F2	CORE	EPRS1	NA	unmapped_to_NCBI37.3_gene_loc	NA	NA	NA	not_mapped	False	unmapped_to_NCBI37.3_gene_loc
F2	CORE	ERBB2	2064	mapped	17	37844167	37884915	non_MHC	True	included_primary
F2	CORE	ERBB3	2065	mapped	12	56473809	56497291	non_MHC	True	included_primary
F2	CORE	ERBB4	2066	mapped	2	212240442	213403879	non_MHC	True	included_primary
F2	CORE	ERBIN	NA	unmapped_to_NCBI37.3_gene_loc	NA	NA	NA	not_mapped	False	unmapped_to_NCBI37.3_gene_loc
F2	CORE	ERCC1	2067	mapped	19	45910591	45982241	non_MHC	True	included_primary
F2	CORE	ERCC2	2068	mapped	19	45854649	45873845	non_MHC	True	included_primary
F2	CORE	ERCC3	2071	mapped	2	128014866	128051752	non_MHC	True	included_primary
F2	CORE	ERCC4	2072	mapped	16	14014014	14046205	non_MHC	True	included_primary
F2	CORE	ERCC5	2073	mapped	13	103498191	103528351	non_MHC	True	included_primary
F2	CORE	ERCC6	2074	mapped	10	50662526	50747169	non_MHC	True	included_primary
F2	CORE	ERCC8	1161	mapped	5	60169659	60240905	non_MHC	True	included_primary
F2	CORE	EREG	2069	mapped	4	75230860	75254477	non_MHC	True	included_primary
F2	CORE	ESR1	2099	mapped	6	152011631	152424409	non_MHC	True	included_primary
F2	CORE	ESR2	2100	mapped	14	64693751	64805268	non_MHC	True	included_primary
F2	CORE	ESYT1	23344	mapped	12	56521985	56547259	non_MHC	True	included_primary
F2	CORE	FAM13A	10144	mapped	4	89647105	90032549	non_MHC	True	included_primary
F2	CORE	FARP1	10160	mapped	13	98794893	99102023	non_MHC	True	included_primary
F2	CORE	FBN1	2200	mapped	15	48700503	48937985	non_MHC	True	included_primary
F2	CORE	FERMT2	10979	mapped	14	53323989	53417856	non_MHC	True	included_primary
F2	CORE	FGA	2243	mapped	4	155504280	155511897	non_MHC	True	included_primary
F2	CORE	FGB	2244	mapped	4	155484132	155493915	non_MHC	True	included_primary
F2	CORE	FGF1	2246	mapped	5	141971743	142077635	non_MHC	True	included_primary
F2	CORE	FGF10	2255	mapped	5	44305004	44389808	non_MHC	True	included_primary
F2	CORE	FGF16	8823	mapped	X	76709645	76712013	non_MHC	True	included_primary
F2	CORE	FGF17	8822	mapped	8	21900264	21906320	non_MHC	True	included_primary
F2	CORE	FGF18	8817	mapped	5	170846667	170884630	non_MHC	True	included_primary
F2	CORE	FGF19	9965	mapped	11	69513006	69519106	non_MHC	True	included_primary
F2	CORE	FGF2	2247	mapped	4	123747568	123819390	non_MHC	True	included_primary
F2	CORE	FGF20	26281	mapped	8	16850334	16859674	non_MHC	True	included_primary
F2	CORE	FGF22	27006	mapped	19	639901	643824	non_MHC	True	included_primary
F2	CORE	FGF23	8074	mapped	12	4477393	4488894	non_MHC	True	included_primary
F2	CORE	FGF3	2248	mapped	11	69624736	69634192	non_MHC	True	included_primary
F2	CORE	FGF4	2249	mapped	11	69587797	69590171	non_MHC	True	included_primary
F2	CORE	FGF5	2250	mapped	4	81187742	81212171	non_MHC	True	included_primary
F2	CORE	FGF6	2251	mapped	12	4543308	4554780	non_MHC	True	included_primary
F2	CORE	FGF7	2252	mapped	15	49715375	49779523	non_MHC	True	included_primary
F2	CORE	FGF8	2253	mapped	10	103529887	103540126	non_MHC	True	included_primary
F2	CORE	FGF9	2254	mapped	13	22245215	22278640	non_MHC	True	included_primary
F2	CORE	FGFR1	2260	mapped	8	38268656	38326352	non_MHC	True	included_primary
F2	CORE	FGFR2	2263	mapped	10	123237844	123357972	non_MHC	True	included_primary
F2	CORE	FGFR3	2261	mapped	4	1795039	1810599	non_MHC	True	included_primary
F2	CORE	FGFR4	2264	mapped	5	176513906	176525143	non_MHC	True	included_primary
F2	CORE	FGG	2266	mapped	4	155525286	155533902	non_MHC	True	included_primary
F2	CORE	FKBP1A	2280	mapped	20	1349621	1373816	non_MHC	True	included_primary
F2	CORE	FLOT1	10211	mapped	6	30695506	30710687	MHC	False	MHC_excluded_primary
F2	CORE	FLOT2	2319	mapped	17	27206356	27224715	non_MHC	True	included_primary
F2	CORE	FLT3	2322	mapped	13	28577411	28682904	non_MHC	True	included_primary
F2	CORE	FLT3LG	2323	mapped	19	49977455	49989491	non_MHC	True	included_primary
F2	CORE	FMNL3	91010	mapped	12	50031724	50101197	non_MHC	True	included_primary
F2	CORE	FN1	2335	mapped	2	216225177	216300890	non_MHC	True	included_primary
F2	CORE	FNTA	2339	mapped	8	42911442	42940931	non_MHC	True	included_primary
F2	CORE	FNTB	2342	mapped	14	65453507	65529370	non_MHC	True	included_primary
F2	CORE	FOXF1	2294	mapped	16	86544133	86548070	non_MHC	True	included_primary
F2	CORE	FRS2	10818	mapped	12	69864129	69973573	non_MHC	True	included_primary
F2	CORE	FRS3	10817	mapped	6	41737914	41747643	non_MHC	True	included_primary
F2	CORE	FTSJ1	24140	mapped	X	48334454	48344752	non_MHC	True	included_primary
F2	CORE	FURIN	5045	mapped	15	91411885	91426687	non_MHC	True	included_primary
F2	CORE	FYN	2534	mapped	6	111981535	112194655	non_MHC	True	included_primary
F2	CORE	GAB1	2549	mapped	4	144257680	144395718	non_MHC	True	included_primary
F2	CORE	GAB2	9846	mapped	11	77926336	78128868	non_MHC	True	included_primary
F2	CORE	GARRE1	NA	unmapped_to_NCBI37.3_gene_loc	NA	NA	NA	not_mapped	False	unmapped_to_NCBI37.3_gene_loc
F2	CORE	GDNF	2668	mapped	5	37812779	37839782	non_MHC	True	included_primary
F2	CORE	GFRA1	2674	mapped	10	117816436	118033126	non_MHC	True	included_primary
F2	CORE	GFRA2	2675	mapped	8	21549530	21672392	non_MHC	True	included_primary
F2	CORE	GFRA3	2676	mapped	5	137588069	137610544	non_MHC	True	included_primary
F2	CORE	GFRA4	64096	mapped	20	3639939	3644046	non_MHC	True	included_primary
F2	CORE	GIT1	28964	mapped	17	27900487	27916610	non_MHC	True	included_primary
F2	CORE	GIT2	9815	mapped	12	110367607	110434194	non_MHC	True	included_primary
F2	CORE	GMIP	51291	mapped	19	19740285	19754457	non_MHC	True	included_primary
F2	CORE	GOLGA7	51125	mapped	8	41348081	41368499	non_MHC	True	included_primary
F2	CORE	GON7	NA	unmapped_to_NCBI37.3_gene_loc	NA	NA	NA	not_mapped	False	unmapped_to_NCBI37.3_gene_loc
F2	CORE	GPS1	2873	mapped	17	80009746	80015346	non_MHC	True	included_primary
F2	CORE	GRB2	2885	mapped	17	73314157	73401790	non_MHC	True	included_primary
F2	CORE	GRIN1	2902	mapped	9	140033609	140063214	non_MHC	True	included_primary
F2	CORE	GRIN2B	2904	mapped	12	13713684	14133022	non_MHC	True	included_primary
F2	CORE	GRIN2D	2906	mapped	19	48898132	48948188	non_MHC	True	included_primary
F2	CORE	GTF2H1	2965	mapped	11	18343816	18388590	non_MHC	True	included_primary
F2	CORE	GTF2H2	2966	mapped	5	70330951	70363516	non_MHC	True	included_primary
F2	CORE	GTF2H3	2967	mapped	12	124118286	124147151	non_MHC	True	included_primary
F2	CORE	GTF2H4	2968	mapped	6	30875957	30881883	MHC	False	MHC_excluded_primary
F2	CORE	GTF2H5	404672	mapped	6	158589379	158620376	non_MHC	True	included_primary
F2	CORE	GTPBP3	84705	mapped	19	17445735	17453540	non_MHC	True	included_primary
F2	CORE	HBEGF	1839	mapped	5	139712428	139726188	non_MHC	True	included_primary
F2	CORE	HEYL	26508	mapped	1	40089103	40105348	non_MHC	True	included_primary
F2	CORE	HGF	3082	mapped	7	81331444	81399452	non_MHC	True	included_primary
F2	CORE	HOXC8	3224	mapped	12	54402890	54406547	non_MHC	True	included_primary
F2	CORE	HRAS	3265	mapped	11	532242	535561	non_MHC	True	included_primary
F2	CORE	HSD17B10	3028	mapped	X	53458206	53461323	non_MHC	True	included_primary
F2	CORE	ICMT	23463	mapped	1	6281253	6296044	non_MHC	True	included_primary
F2	CORE	ICOS	29851	mapped	2	204801454	204826302	non_MHC	True	included_primary
F2	CORE	IER3	8870	mapped	6	30710976	30712327	MHC	False	MHC_excluded_primary
F2	CORE	IGF1	3479	mapped	12	102789645	102875563	non_MHC	True	included_primary
F2	CORE	IGF1R	3480	mapped	15	99192272	99507759	non_MHC	True	included_primary
F2	CORE	IGF2	3481	mapped	11	2150346	2179611	non_MHC	True	included_primary
F2	CORE	IL17RD	54756	mapped	3	57124010	57204345	non_MHC	True	included_primary
F2	CORE	IL1RAP	3556	mapped	3	190231840	190378856	non_MHC	True	included_primary
F2	CORE	IL1RL1	9173	mapped	2	102927962	102968497	non_MHC	True	included_primary
F2	CORE	IL2	3558	mapped	4	123372625	123377650	non_MHC	True	included_primary
F2	CORE	IL2RA	3559	mapped	10	6052657	6104333	non_MHC	True	included_primary
F2	CORE	IL2RB	3560	mapped	22	37521878	37552414	non_MHC	True	included_primary
F2	CORE	IL2RG	3561	mapped	X	70327254	70331481	non_MHC	True	included_primary
F2	CORE	IL3	3562	mapped	5	131396347	131398896	non_MHC	True	included_primary
F2	CORE	IL33	90865	mapped	9	6215149	6257983	non_MHC	True	included_primary
F2	CORE	IL3RA	NA	unmapped_to_NCBI37.3_gene_loc	NA	NA	NA	not_mapped	False	unmapped_to_NCBI37.3_gene_loc
F2	CORE	IL5	3567	mapped	5	131877136	131892555	non_MHC	True	included_primary
F2	CORE	IL5RA	3568	mapped	3	3108008	3152058	non_MHC	True	included_primary
F2	CORE	ILF3	3609	mapped	19	10764937	10803095	non_MHC	True	included_primary
F2	CORE	INS	3630	mapped	11	2181009	2182439	non_MHC	True	included_primary
F2	CORE	INSR	3643	mapped	19	7112266	7294011	non_MHC	True	included_primary
F2	CORE	IQGAP1	8826	mapped	15	90931473	91045475	non_MHC	True	included_primary
F2	CORE	IQGAP3	128239	mapped	1	156495197	156542396	non_MHC	True	included_primary
F2	CORE	IRAK1	3654	mapped	X	153275957	153285342	non_MHC	True	included_primary
F2	CORE	IRAK4	51135	mapped	12	44152747	44183346	non_MHC	True	included_primary
F2	CORE	IRS1	3667	mapped	2	227596033	227664545	non_MHC	True	included_primary
F2	CORE	IRS2	8660	mapped	13	110406184	110438914	non_MHC	True	included_primary
F2	CORE	IRS4	8471	mapped	X	107963179	107979643	non_MHC	True	included_primary
F2	CORE	ISY1	57461	mapped	3	128846259	128880409	non_MHC	True	included_primary
F2	CORE	ITGA2B	3674	mapped	17	42449550	42466873	non_MHC	True	included_primary
F2	CORE	ITGA8	8516	mapped	10	15557711	15762328	non_MHC	True	included_primary
F2	CORE	ITGAV	3685	mapped	2	187454058	187545629	non_MHC	True	included_primary
F2	CORE	ITGB1	3688	mapped	10	33189246	33247293	non_MHC	True	included_primary
F2	CORE	ITGB3	3690	mapped	17	45331208	45390077	non_MHC	True	included_primary
F2	CORE	ITGB5	3693	mapped	3	124480795	124606500	non_MHC	True	included_primary
F2	CORE	ITGB6	3694	mapped	2	160956182	161110349	non_MHC	True	included_primary
F2	CORE	ITGB8	3696	mapped	7	20370345	20455382	non_MHC	True	included_primary
F2	CORE	JAG1	182	mapped	20	10618332	10654694	non_MHC	True	included_primary
F2	CORE	JAK1	3716	mapped	1	65298906	65432593	non_MHC	True	included_primary
F2	CORE	JAK2	3717	mapped	9	4985245	5129948	non_MHC	True	included_primary
F2	CORE	JAK3	3718	mapped	19	17935591	17958880	non_MHC	True	included_primary
F2	CORE	JUP	3728	mapped	17	39910859	39942964	non_MHC	True	included_primary
F2	CORE	KALRN	8997	mapped	3	123813558	124440036	non_MHC	True	included_primary
F2	CORE	KBTBD7	84078	mapped	13	41765711	41768702	non_MHC	True	included_primary
F2	CORE	KIT	3815	mapped	4	55524095	55606881	non_MHC	True	included_primary
F2	CORE	KITLG	4254	mapped	12	88886570	88974250	non_MHC	True	included_primary
F2	CORE	KL	9365	mapped	13	33590571	33640282	non_MHC	True	included_primary
F2	CORE	KLB	152831	mapped	4	39408473	39453153	non_MHC	True	included_primary
F2	CORE	KRAS	3845	mapped	12	25358180	25403870	non_MHC	True	included_primary
F2	CORE	KSR1	8844	mapped	17	25799036	25950718	non_MHC	True	included_primary
F2	CORE	KSR2	283455	mapped	12	117890817	118406399	non_MHC	True	included_primary
F2	CORE	KTN1	3895	mapped	14	56046925	56151302	non_MHC	True	included_primary
F2	CORE	LAGE3	8270	mapped	X	153705241	153707596	non_MHC	True	included_primary
F2	CORE	LAMTOR1	55004	mapped	11	71805371	71814433	non_MHC	True	included_primary
F2	CORE	LAMTOR2	28956	mapped	1	156024517	156028301	non_MHC	True	included_primary
F2	CORE	LAMTOR3	8649	mapped	4	100799495	100815703	non_MHC	True	included_primary
F2	CORE	LAT	27040	mapped	16	28996147	29002104	non_MHC	True	included_primary
F2	CORE	LBR	3930	mapped	1	225589204	225616557	non_MHC	True	included_primary
F2	CORE	LCK	3932	mapped	1	32716840	32751766	non_MHC	True	included_primary
F2	CORE	LCMT2	9836	mapped	15	43619974	43622820	non_MHC	True	included_primary
F2	CORE	LEMD3	23592	mapped	12	65563351	65642141	non_MHC	True	included_primary
F2	CORE	LIG1	3978	mapped	19	48618702	48673852	non_MHC	True	included_primary
F2	CORE	LIG3	3980	mapped	17	33307517	33332088	non_MHC	True	included_primary
F2	CORE	LMAN1	3998	mapped	18	56995055	57026508	non_MHC	True	included_primary
F2	CORE	LRRC7	57554	mapped	1	70033230	70589171	non_MHC	True	included_primary
F2	CORE	LTBP1	4052	mapped	2	33172221	33624576	non_MHC	True	included_primary
F2	CORE	LTBP2	4053	mapped	14	74964886	75079034	non_MHC	True	included_primary
F2	CORE	LTBP3	4054	mapped	11	65306030	65325858	non_MHC	True	included_primary
F2	CORE	LTBP4	8425	mapped	19	41099072	41135725	non_MHC	True	included_primary
F2	CORE	LYPLA1	10434	mapped	8	54958927	55014577	non_MHC	True	included_primary
F2	CORE	MACO1	NA	unmapped_to_NCBI37.3_gene_loc	NA	NA	NA	not_mapped	False	unmapped_to_NCBI37.3_gene_loc
F2	CORE	MAP2K1	5604	mapped	15	66679182	66783882	non_MHC	True	included_primary
F2	CORE	MAP2K2	5605	mapped	19	4090319	4124126	non_MHC	True	included_primary
F2	CORE	MAP3K11	4296	mapped	11	65365226	65381720	non_MHC	True	included_primary
F2	CORE	MAPK1	5594	mapped	22	22113946	22221970	non_MHC	True	included_primary
F2	CORE	MAPK12	6300	mapped	22	50691331	50700248	non_MHC	True	included_primary
F2	CORE	MAPK3	5595	mapped	16	30125426	30134630	non_MHC	True	included_primary
F2	CORE	MAPKAP1	79109	mapped	9	128199673	128469513	non_MHC	True	included_primary
F2	CORE	MARK3	4140	mapped	14	103851701	103970168	non_MHC	True	included_primary
F2	CORE	MCAM	4162	mapped	11	119179234	119189087	non_MHC	True	included_primary
F2	CORE	MCF2	4168	mapped	X	138663930	138790381	non_MHC	True	included_primary
F2	CORE	MCF2L	23263	mapped	13	113548692	113754053	non_MHC	True	included_primary
F2	CORE	MET	4233	mapped	7	116312406	116438440	non_MHC	True	included_primary
F2	CORE	METTL1	4234	mapped	12	58162254	58165914	non_MHC	True	included_primary
F2	CORE	MIR200C	NA	unmapped_to_NCBI37.3_gene_loc	NA	NA	NA	not_mapped	False	unmapped_to_NCBI37.3_gene_loc
F2	CORE	MIR451A	NA	unmapped_to_NCBI37.3_gene_loc	NA	NA	NA	not_mapped	False	unmapped_to_NCBI37.3_gene_loc
F2	CORE	MLST8	64223	mapped	16	2255178	2259418	non_MHC	True	included_primary
F2	CORE	MNAT1	4331	mapped	14	61201459	61435398	non_MHC	True	included_primary
F2	CORE	MOV10	4343	mapped	1	113217048	113243368	non_MHC	True	included_primary
F2	CORE	MPP7	143098	mapped	10	28339922	28591953	non_MHC	True	included_primary
F2	CORE	MRAS	22808	mapped	3	138066490	138124377	non_MHC	True	included_primary
F2	CORE	MT-TS1	NA	unmapped_to_NCBI37.3_gene_loc	NA	NA	NA	not_mapped	False	unmapped_to_NCBI37.3_gene_loc
F2	CORE	MTMR4	9110	mapped	17	56566893	56595271	non_MHC	True	included_primary
